"378","2","2018-12-20 05:04:33.166"
"379","2","2018-12-20 06:19:10.473"
"380","2","2018-12-20 02:45:58.249"
"381","2","2018-12-20 03:21:22.346"
"382","2","2018-12-20 19:00:06.137"
"383","2","2018-12-20 16:01:23.167"
"384","2","2018-12-20 18:46:17.624"
"385","2","2018-12-20 12:20:35.330"
"386","2","2018-12-21 11:13:17.495"
"387","2","2018-12-21 23:47:12.365"
"388","2","2018-12-21 19:34:03.965"
"389","2","2018-12-21 00:29:42.159"
"390","2","2018-12-21 05:52:46.597"
"391","2","2018-12-21 02:36:37.072"
"392","2","2018-12-21 08:26:07.279"
"393","2","2018-12-21 17:39:53.222"
"394","2","2018-12-21 05:47:40.567"
"395","2","2018-12-21 10:18:11.423"
"396","2","2018-12-21 14:04:01.039"
"397","2","2018-12-22 13:42:59.541"
"398","2","2018-12-22 10:38:47.241"
"399","2","2018-12-22 06:28:55.468"
"400","2","2018-12-22 11:47:47.899"
"401","2","2018-12-22 21:39:22.545"
"402","2","2018-12-22 16:50:00.465"
"403","2","2018-12-22 04:28:10.643"
"404","2","2018-12-22 19:49:54.345"
"405","2","2018-12-22 22:38:01.004"
"406","2","2018-12-23 21:37:00.555"
"407","2","2018-12-23 06:49:21.096"
"408","2","2018-12-23 13:56:20.755"
"409","2","2018-12-23 04:13:11.161"
"410","2","2018-12-23 17:34:28.962"
"411","2","2018-12-23 10:59:23.398"
"412","2","2018-12-23 23:23:27.120"
"413","2","2018-12-23 21:33:51.053"
"414","2","2018-12-23 19:23:20.008"
"415","2","2018-12-23 22:28:15.807"
"416","2","2018-12-23 11:41:36.062"
"417","2","2018-12-23 10:17:43.621"
"418","2","2018-12-23 12:21:04.460"
"419","2","2018-12-24 16:44:58.560"
"420","2","2018-12-24 10:56:30.372"
"421","2","2018-12-24 03:06:16.372"
"422","2","2018-12-25 19:18:41.667"
"423","2","2018-12-25 20:11:38.678"
"424","2","2018-12-25 12:45:12.855"
"425","2","2018-12-25 12:31:56.142"
"426","2","2018-12-25 01:37:01.312"
"427","2","2018-12-25 04:47:21.245"
"428","2","2018-12-25 13:54:34.838"
"429","2","2018-12-25 10:08:29.261"
"430","2","2018-12-26 06:30:36.655"
"431","2","2018-12-26 18:06:34.441"
"432","2","2018-12-26 02:31:49.410"
"433","2","2018-12-26 17:37:25.190"
"434","2","2018-12-26 02:23:22.959"
"435","2","2018-12-26 08:10:04.299"
"436","2","2018-12-26 23:55:29.148"
"437","2","2018-12-26 04:03:45.913"
"438","2","2018-12-26 08:22:35.121"
"439","2","2018-12-26 11:47:53.039"
"440","2","2018-12-26 22:35:02.010"
"441","2","2018-12-27 14:12:42.007"
"442","2","2018-12-27 23:35:57.917"
"443","2","2018-12-27 19:35:45.323"
"444","2","2018-12-27 02:19:13.477"
"445","2","2018-12-27 12:26:23.760"
"446","2","2018-12-27 21:59:53.128"
"447","2","2018-12-28 13:54:03.508"
"448","2","2018-12-28 07:04:54.517"
"449","2","2018-12-28 00:48:07.681"
"450","2","2018-12-28 11:51:36.471"
"451","2","2018-12-28 11:46:57.930"
"452","2","2018-12-28 03:53:33.477"
"453","2","2018-12-28 20:08:57.704"
"454","2","2018-12-28 20:15:59.217"
"455","2","2018-12-28 22:56:21.878"
"456","2","2018-12-28 21:31:39.038"
"457","2","2018-12-28 14:07:35.133"
"458","2","2018-12-29 14:08:31.530"
"459","2","2018-12-29 08:59:13.663"
"460","2","2018-12-29 23:23:01.942"
"461","2","2018-12-29 08:03:51.923"
"462","2","2018-12-29 15:55:26.880"
"463","2","2018-12-29 18:20:23.646"
"464","2","2018-12-29 19:59:27.750"
"465","2","2018-12-29 14:14:08.090"
"466","2","2018-12-29 04:06:01.934"
"467","2","2018-12-29 08:22:02.988"
"468","2","2018-12-29 03:26:35.496"
"469","2","2018-12-29 16:05:32.992"
"470","2","2018-12-29 06:26:15.951"
"471","2","2018-12-29 17:28:13.530"
"472","2","2018-12-30 07:44:16.618"
"473","2","2018-12-30 01:41:26.744"
"474","2","2018-12-30 21:12:16.014"
"475","2","2018-12-30 08:59:50.261"
"476","2","2018-12-30 20:47:59.470"
"477","2","2018-12-30 06:42:03.392"
"478","2","2018-12-30 01:29:35.785"
"479","2","2018-12-31 11:08:10.059"
"480","2","2018-12-31 06:21:04.026"
"481","2","2018-12-31 13:41:45.593"
"482","2","2018-12-31 14:57:14.005"
"483","2","2018-12-31 16:03:04.085"
"484","2","2018-12-31 15:12:02.168"
"485","2","2018-12-31 22:10:23.002"
"486","2","2018-12-31 00:04:13.269"
"487","2","2018-12-31 00:12:42.052"
"488","2","2018-12-31 20:34:54.371"
"489","2","2018-12-31 17:23:34.738"
"490","2","2018-12-31 07:44:52.857"
"491","2","2018-12-31 00:36:44.997"
"492","2","2019-01-01 03:55:31.768"
"493","2","2019-01-01 03:28:34.895"
"494","2","2019-01-01 12:50:13.373"
"495","2","2019-01-01 18:17:16.789"
"496","2","2019-01-01 07:53:41.728"
"497","2","2019-01-01 18:04:48.830"
"498","2","2019-01-01 07:55:49.235"
"499","2","2019-01-01 05:47:28.542"
"500","2","2019-01-01 13:08:07.937"
"501","2","2019-01-01 03:13:38.689"
"502","2","2019-01-01 21:14:39.945"
"503","2","2019-01-01 18:37:26.345"
"504","2","2019-01-02 21:53:21.827"
"505","2","2019-01-02 11:37:19.599"
"506","2","2019-01-02 13:29:32.433"
"507","2","2019-01-02 13:50:54.483"
"508","2","2019-01-02 14:56:05.306"
"509","2","2019-01-02 06:29:13.844"
"510","2","2019-01-03 16:18:16.237"
"511","2","2019-01-03 10:33:52.768"
"512","2","2019-01-03 19:31:37.510"
"513","2","2019-01-03 02:01:59.274"
"514","2","2019-01-03 13:26:00.752"
"515","2","2019-01-04 21:11:50.437"
"516","2","2019-01-04 21:26:57.086"
"517","2","2019-01-04 06:09:10.590"
"518","2","2019-01-04 01:11:57.380"
"519","2","2019-01-04 06:11:03.355"
"520","2","2019-01-05 12:06:28.300"
"521","2","2019-01-05 17:36:03.259"
"522","2","2019-01-05 10:16:41.424"
"523","2","2019-01-05 20:25:08.995"
"524","2","2019-01-05 00:52:03.801"
"525","2","2019-01-05 15:24:04.173"
"526","2","2019-01-05 10:48:49.741"
"527","2","2019-01-05 04:37:49.081"
"528","2","2019-01-05 06:27:44.306"
"529","2","2019-01-05 10:59:37.962"
"530","2","2019-01-05 05:39:33.882"
"531","2","2019-01-05 08:49:01.675"
"532","2","2019-01-05 00:46:25.333"
"533","2","2019-01-06 13:31:34.937"
"534","2","2019-01-06 00:09:21.342"
"535","2","2019-01-06 14:41:53.944"
"536","2","2019-01-06 01:44:03.567"
"537","2","2019-01-06 06:51:06.222"
"538","2","2019-01-06 11:43:59.128"
"539","2","2019-01-06 09:11:03.880"
"540","2","2019-01-06 17:18:00.931"
"541","2","2019-01-06 21:08:11.676"
"542","2","2019-01-06 15:39:02.627"
"543","2","2019-01-07 13:44:38.508"
"544","2","2019-01-07 05:50:41.444"
"545","2","2019-01-07 07:08:27.037"
"546","2","2019-01-07 19:28:42.733"
"547","2","2019-01-07 17:11:40.468"
"548","2","2019-01-07 20:23:37.310"
"549","2","2019-01-07 18:56:42.869"
"550","2","2019-01-07 03:26:43.873"
"551","2","2019-01-07 05:18:37.501"
"552","2","2019-01-07 06:52:25.366"
"553","2","2019-01-08 10:25:38.377"
"554","2","2019-01-08 12:51:37.593"
"555","2","2019-01-08 00:42:40.435"
"556","2","2019-01-08 09:06:56.389"
"557","2","2019-01-08 11:42:07.677"
"558","2","2019-01-08 07:29:57.574"
"559","2","2019-01-09 09:01:33.388"
"560","2","2019-01-09 11:10:10.327"
"561","2","2019-01-09 22:18:18.726"
"562","2","2019-01-09 06:21:15.259"
"563","2","2019-01-09 10:42:01.721"
"564","2","2019-01-09 00:05:36.308"
"565","2","2019-01-09 09:10:12.129"
"566","2","2019-01-09 04:31:39.372"
"567","2","2019-01-09 23:47:56.329"
"568","2","2019-01-09 11:25:20.290"
"569","2","2019-01-09 01:07:37.422"
"570","2","2019-01-09 00:44:15.971"
"571","2","2019-01-10 10:29:54.392"
"572","2","2019-01-10 21:01:10.954"
"573","2","2019-01-10 18:48:42.254"
"574","2","2019-01-10 18:53:23.377"
"575","2","2019-01-10 20:06:17.433"
"576","2","2019-01-11 08:22:25.411"
"577","2","2019-01-11 23:28:59.779"
"578","2","2019-01-11 13:22:10.424"
"579","2","2019-01-11 23:48:46.680"
"580","2","2019-01-11 16:32:37.338"
"581","2","2019-01-11 00:54:55.885"
"582","2","2019-01-11 03:52:27.653"
"583","2","2019-01-11 17:04:26.031"
"584","2","2019-01-11 07:23:23.718"
"585","2","2019-01-11 11:07:49.973"
"586","2","2019-01-11 18:10:06.743"
"587","2","2019-01-11 17:29:16.321"
"588","2","2019-01-11 02:55:38.998"
"589","2","2019-01-12 04:23:54.826"
"590","2","2019-01-12 14:41:46.077"
"591","2","2019-01-12 00:21:29.956"
"592","2","2019-01-12 07:22:53.695"
"593","2","2019-01-12 16:36:38.262"
"594","2","2019-01-12 08:22:54.355"
"595","2","2019-01-12 01:08:02.841"
"596","2","2019-01-12 13:19:52.932"
"597","2","2019-01-12 07:57:09.534"
"598","2","2019-01-12 04:08:36.123"
"599","2","2019-01-12 03:09:24.306"
"600","2","2019-01-13 02:14:23.847"
"601","2","2019-01-13 14:34:52.416"
"602","2","2019-01-13 14:44:48.821"
"603","2","2019-01-13 00:13:19.393"
"604","2","2019-01-13 20:25:29.808"
"605","2","2019-01-13 06:24:01.118"
"606","2","2019-01-13 00:10:04.277"
"607","2","2019-01-13 16:15:30.665"
"608","2","2019-01-14 02:30:00.409"
"609","2","2019-01-14 10:23:46.521"
"610","2","2019-01-14 19:59:10.268"
"611","2","2019-01-14 10:21:26.355"
"612","2","2019-01-14 21:58:31.864"
"613","2","2019-01-14 13:13:56.764"
"614","2","2019-01-14 03:06:54.780"
"615","2","2019-01-14 06:30:18.611"
"616","2","2019-01-15 03:43:19.930"
"617","2","2019-01-15 19:20:44.898"
"618","2","2019-01-15 01:17:02.372"
"619","2","2019-01-15 09:53:01.569"
"620","2","2019-01-15 10:31:43.926"
"621","2","2019-01-15 01:14:31.458"
"622","2","2019-01-15 16:49:52.511"
"623","2","2019-01-15 05:32:02.124"
"624","2","2019-01-15 21:40:14.667"
"625","2","2019-01-15 10:32:22.310"
"626","2","2019-01-16 21:10:58.361"
"627","2","2019-01-16 09:04:12.496"
"628","2","2019-01-16 21:13:07.643"
"629","2","2019-01-16 21:13:29.723"
"630","2","2019-01-17 04:05:02.881"
"631","2","2019-01-17 06:56:23.954"
"632","2","2019-01-17 23:51:13.200"
"633","2","2019-01-17 10:40:15.829"
"634","2","2019-01-17 23:07:17.875"
"635","2","2019-01-17 01:04:33.821"
"636","2","2019-01-17 00:33:59.710"
"637","2","2019-01-18 13:01:19.801"
"638","2","2019-01-18 04:21:44.639"
"639","2","2019-01-18 01:39:52.615"
"640","2","2019-01-18 18:33:42.578"
"641","2","2019-01-18 11:17:38.423"
"642","2","2019-01-18 17:01:21.424"
"643","2","2019-01-18 11:24:08.182"
"644","2","2019-01-18 04:45:45.063"
"645","2","2019-01-19 01:24:54.498"
"646","2","2019-01-19 04:46:04.560"
"647","2","2019-01-19 17:10:08.550"
"648","2","2019-01-19 19:37:17.455"
"649","2","2019-01-19 02:51:48.594"
"650","2","2019-01-19 17:01:47.185"
"651","2","2019-01-19 14:55:38.635"
"652","2","2019-01-19 15:29:30.081"
"653","2","2019-01-19 22:22:15.446"
"654","2","2019-01-20 12:56:32.138"
"655","2","2019-01-20 12:27:59.365"
"656","2","2019-01-20 20:44:11.435"
"657","2","2019-01-20 02:11:28.922"
"658","2","2019-01-20 03:56:10.859"
"659","2","2019-01-20 10:05:34.112"
"660","2","2019-01-21 19:00:23.175"
"661","2","2019-01-21 11:53:46.004"
"662","2","2019-01-21 16:46:17.060"
"663","2","2019-01-21 13:33:32.148"
"664","2","2019-01-21 14:48:02.718"
"665","2","2019-01-21 18:04:03.604"
"666","2","2019-01-22 06:57:59.956"
"667","2","2019-01-22 17:41:03.023"
"668","2","2019-01-22 12:19:16.521"
"669","2","2019-01-22 06:28:08.001"
"670","2","2019-01-22 05:53:22.109"
"671","2","2019-01-22 21:51:46.678"
"672","2","2019-01-22 20:30:31.821"
"673","2","2019-01-23 06:21:15.847"
"674","2","2019-01-23 00:59:18.761"
"675","2","2019-01-23 18:46:44.272"
"676","2","2019-01-23 02:56:54.974"
"677","2","2019-01-24 21:22:51.753"
"678","2","2019-01-24 09:40:38.206"
"679","2","2019-01-24 12:39:07.688"
"680","2","2019-01-24 11:38:12.125"
"681","2","2019-01-24 19:46:06.153"
"682","2","2019-01-24 21:54:44.552"
"683","2","2019-01-24 07:51:11.718"
"684","2","2019-01-24 10:30:14.295"
"685","2","2019-01-24 21:16:28.423"
"686","2","2019-01-24 07:51:43.422"
"687","2","2019-01-24 00:54:24.239"
"688","2","2019-01-24 13:44:53.342"
"689","2","2019-01-24 17:52:10.477"
"690","2","2019-01-25 15:59:51.477"
"691","2","2019-01-25 03:31:00.073"
"692","2","2019-01-25 07:21:41.869"
"693","2","2019-01-25 00:07:52.812"
"694","2","2019-01-25 16:59:57.811"
"695","2","2019-01-25 23:45:32.614"
"696","2","2019-01-25 09:20:32.605"
"697","2","2019-01-25 02:20:29.694"
"698","2","2019-01-25 00:29:30.232"
"699","2","2019-01-25 16:14:43.577"
"700","2","2019-01-25 07:22:11.341"
"701","2","2019-01-26 10:45:31.870"
"702","2","2019-01-26 08:16:33.537"
"703","2","2019-01-26 02:09:08.590"
"704","2","2019-01-26 04:14:10.848"
"705","2","2019-01-26 19:30:42.040"
"706","2","2019-01-26 13:49:37.929"
"707","2","2019-01-26 17:56:37.887"
"708","2","2019-01-26 10:27:59.020"
"709","2","2019-01-26 19:17:33.360"
"710","2","2019-01-26 12:31:57.765"
"711","2","2019-01-26 09:59:03.845"
"712","2","2019-01-27 04:15:26.849"
"713","2","2019-01-27 13:04:11.838"
"714","2","2019-01-27 10:34:01.654"
"715","2","2019-01-27 12:59:40.157"
"716","2","2019-01-27 09:15:20.765"
"717","2","2019-01-27 01:41:55.698"
"718","2","2019-01-27 20:45:59.486"
"719","2","2019-01-27 09:22:24.489"
"720","2","2019-01-27 21:12:22.137"
"721","2","2019-01-27 05:15:45.002"
"722","2","2019-01-27 07:16:30.859"
"723","2","2019-01-27 11:04:53.109"
"724","2","2019-01-27 15:40:22.184"
"725","2","2019-01-27 10:16:00.323"
"726","2","2019-01-28 20:26:59.827"
"727","2","2019-01-28 17:48:55.945"
"728","2","2019-01-28 13:02:38.849"
"729","2","2019-01-28 02:00:17.844"
"730","2","2019-01-28 12:59:16.741"
"731","2","2019-01-28 11:57:30.222"
"732","2","2019-01-29 08:50:44.127"
"733","2","2019-01-29 11:27:31.018"
"734","2","2019-01-29 23:21:44.858"
"735","2","2019-01-29 18:52:54.844"
"736","2","2019-01-29 23:52:47.096"
"737","2","2019-01-29 01:54:48.581"
"738","2","2019-01-30 14:51:26.604"
"739","2","2019-01-30 18:21:16.666"
"740","2","2019-01-30 04:37:42.811"
"741","2","2019-01-30 04:20:33.183"
"742","2","2019-01-30 06:39:58.721"
"743","2","2019-01-30 21:20:52.533"
"744","2","2019-01-30 16:41:18.702"
"745","2","2019-01-30 20:41:28.585"
"746","2","2019-01-30 05:10:35.033"
"747","2","2019-01-31 21:56:14.023"
"748","2","2019-01-31 05:16:48.971"
"749","2","2019-01-31 14:58:53.015"
"750","2","2019-01-31 18:43:40.742"
"751","2","2019-01-31 21:53:59.590"
"752","2","2019-01-31 03:50:04.188"
"753","2","2019-01-31 09:02:33.556"
"754","2","2019-01-31 12:02:53.218"
"755","2","2019-01-31 15:53:58.330"
"756","2","2019-01-31 09:13:57.384"
"757","2","2019-01-31 07:35:06.669"
"758","2","2019-01-31 11:27:51.063"
"759","2","2019-01-31 07:00:48.188"
"760","2","2019-02-01 01:26:06.705"
"761","2","2019-02-01 09:30:56.594"
"762","2","2019-02-01 14:29:30.449"
"763","2","2019-02-01 09:55:57.154"
"764","2","2019-02-01 19:10:12.651"
"765","2","2019-02-01 01:18:22.351"
"766","2","2019-02-01 06:49:39.032"
"767","2","2019-02-02 17:34:59.309"
"768","2","2019-02-02 23:05:17.428"
"769","2","2019-02-02 04:36:15.271"
"770","2","2019-02-02 21:03:25.316"
"771","2","2019-02-02 19:59:15.042"
"772","2","2019-02-02 23:02:39.852"
"773","2","2019-02-02 17:58:43.513"
"774","2","2019-02-02 05:07:50.793"
"775","2","2019-02-02 19:38:38.495"
"776","2","2019-02-02 16:47:14.102"
"777","2","2019-02-02 19:39:13.953"
"778","2","2019-02-02 16:37:57.250"
"779","2","2019-02-03 10:47:11.770"
"780","2","2019-02-03 10:07:07.124"
"781","2","2019-02-03 00:40:28.722"
"782","2","2019-02-03 23:47:31.113"
"783","2","2019-02-03 16:45:48.663"
"784","2","2019-02-03 15:21:20.776"
"785","2","2019-02-03 03:18:59.883"
"786","2","2019-02-03 11:06:35.812"
"787","2","2019-02-03 20:09:08.276"
"788","2","2019-02-03 16:06:24.990"
"789","2","2019-02-03 08:53:08.295"
"790","2","2019-02-03 11:14:47.351"
"791","2","2019-02-03 11:48:24.898"
"792","2","2019-02-04 19:30:16.799"
"793","2","2019-02-04 15:42:22.179"
"794","2","2019-02-04 06:31:15.733"
"795","2","2019-02-04 11:18:17.871"
"796","2","2019-02-04 16:01:17.068"
"797","2","2019-02-04 00:23:09.116"
"798","2","2019-02-04 02:47:00.062"
"799","2","2019-02-04 03:49:27.305"
"800","2","2019-02-04 18:46:21.828"
"801","2","2019-02-04 12:57:43.269"
"802","2","2019-02-04 03:37:27.266"
"803","2","2019-02-04 17:16:18.446"
"804","2","2019-02-05 06:07:27.725"
"805","2","2019-02-05 01:04:32.234"
"806","2","2019-02-05 13:39:59.003"
"807","2","2019-02-05 02:50:00.397"
"808","2","2019-02-05 09:45:47.569"
"809","2","2019-02-05 21:13:24.917"
"810","2","2019-02-05 19:39:03.789"
"811","2","2019-02-05 12:30:41.712"
"812","2","2019-02-06 19:39:02.412"
"813","2","2019-02-06 13:12:04.557"
"814","2","2019-02-06 21:26:57.523"
"815","2","2019-02-06 02:50:07.688"
"816","2","2019-02-06 16:21:31.445"
"817","2","2019-02-06 04:59:44.608"
"818","2","2019-02-06 02:46:00.048"
"819","2","2019-02-06 15:59:19.404"
"820","2","2019-02-07 19:50:35.328"
"821","2","2019-02-07 08:20:32.679"
"822","2","2019-02-07 05:34:43.936"
"823","2","2019-02-07 05:37:39.999"
"824","2","2019-02-07 12:55:09.812"
"825","2","2019-02-07 18:48:45.879"
"826","2","2019-02-07 14:56:53.278"
"827","2","2019-02-07 00:45:54.157"
"828","2","2019-02-08 21:03:58.437"
"829","2","2019-02-08 07:43:13.639"
"830","2","2019-02-08 23:44:55.833"
"831","2","2019-02-08 19:50:34.163"
"832","2","2019-02-08 07:02:58.895"
"833","2","2019-02-08 01:42:25.188"
"834","2","2019-02-08 07:58:31.788"
"835","2","2019-02-09 20:55:07.081"
"836","2","2019-02-09 11:31:32.599"
"837","2","2019-02-09 21:26:32.553"
"838","2","2019-02-09 21:23:56.375"
"839","2","2019-02-10 22:05:49.866"
"840","2","2019-02-10 09:59:33.078"
"841","2","2019-02-10 06:43:45.222"
"842","2","2019-02-10 07:57:39.617"
"843","2","2019-02-10 00:51:32.804"
"844","2","2019-02-10 03:52:00.134"
"845","2","2019-02-10 03:28:14.741"
"846","2","2019-02-10 04:59:14.431"
"847","2","2019-02-10 23:29:39.021"
"848","2","2019-02-10 18:58:24.458"
"849","2","2019-02-10 14:18:15.393"
"850","2","2019-02-10 14:12:34.340"
"851","2","2019-02-11 20:42:26.604"
"852","2","2019-02-11 17:48:42.146"
"853","2","2019-02-11 20:19:06.243"
"854","2","2019-02-11 11:29:02.978"
"855","2","2019-02-11 21:09:06.717"
"856","2","2019-02-11 11:51:25.948"
"857","2","2019-02-11 02:27:37.651"
"858","2","2019-02-11 18:10:11.124"
"859","2","2019-02-11 21:10:24.852"
"860","2","2019-02-12 17:43:32.841"
"861","2","2019-02-12 08:11:52.360"
"862","2","2019-02-12 12:43:18.191"
"863","2","2019-02-12 08:45:33.457"
"864","2","2019-02-12 20:21:01.003"
"865","2","2019-02-12 11:05:34.360"
"866","2","2019-02-12 14:22:19.380"
"867","2","2019-02-12 12:14:54.507"
"868","2","2019-02-12 10:58:38.620"
"869","2","2019-02-12 15:25:06.191"
"870","2","2019-02-12 13:07:11.664"
"871","2","2019-02-12 11:57:41.160"
"872","2","2019-02-13 09:41:45.678"
"873","2","2019-02-13 08:59:49.467"
"874","2","2019-02-13 09:08:00.449"
"875","4","2018-12-20 15:28:15.319"
"876","4","2018-12-20 10:34:52.871"
"877","4","2018-12-20 14:06:19.735"
"878","4","2018-12-20 17:48:10.530"
"879","4","2018-12-20 19:11:52.451"
"880","4","2018-12-20 12:14:20.332"
"881","4","2018-12-20 22:33:08.791"
"882","4","2018-12-20 05:44:53.742"
"883","4","2018-12-20 15:30:18.166"
"884","4","2018-12-20 15:16:16.152"
"885","4","2018-12-21 19:38:29.933"
"886","4","2018-12-21 00:19:35.090"
"887","4","2018-12-21 12:26:46.792"
"888","4","2018-12-21 08:13:45.879"
"889","4","2018-12-21 11:41:42.637"
"890","4","2018-12-21 18:42:28.510"
"891","4","2018-12-22 12:45:23.974"
"892","4","2018-12-22 05:17:29.430"
"893","4","2018-12-22 12:14:30.646"
"894","4","2018-12-22 04:38:24.087"
"895","4","2018-12-22 10:26:56.326"
"896","4","2018-12-22 15:50:15.446"
"897","4","2018-12-22 18:53:35.467"
"898","4","2018-12-23 23:32:15.935"
"899","4","2018-12-23 15:57:31.438"
"900","4","2018-12-23 06:26:16.909"
"901","4","2018-12-23 22:29:38.604"
"902","4","2018-12-23 01:30:24.849"
"903","4","2018-12-23 06:29:51.713"
"904","4","2018-12-23 06:38:42.587"
"905","4","2018-12-23 21:51:03.253"
"906","4","2018-12-23 21:04:48.630"
"907","4","2018-12-23 07:46:46.133"
"908","4","2018-12-23 23:28:18.068"
"909","4","2018-12-23 14:20:43.436"
"910","4","2018-12-24 21:13:38.979"
"911","4","2018-12-24 14:27:32.469"
"912","4","2018-12-24 13:36:32.672"
"913","4","2018-12-24 15:57:25.307"
"914","4","2018-12-24 10:37:36.630"
"915","4","2018-12-24 17:19:03.674"
"916","4","2018-12-24 23:52:23.023"
"917","4","2018-12-24 16:52:17.815"
"918","4","2018-12-24 18:27:33.399"
"919","4","2018-12-24 08:55:55.734"
"920","4","2018-12-25 04:09:48.081"
"921","4","2018-12-25 22:24:18.565"
"922","4","2018-12-25 05:02:54.953"
"923","4","2018-12-25 21:25:33.218"
"924","4","2018-12-25 04:32:18.474"
"925","4","2018-12-25 06:53:29.641"
"926","4","2018-12-25 01:43:02.531"
"927","4","2018-12-25 17:51:51.818"
"928","4","2018-12-25 13:38:35.732"
"929","4","2018-12-26 07:18:47.089"
"930","4","2018-12-26 08:10:09.312"
"931","4","2018-12-26 22:05:51.023"
"932","4","2018-12-26 04:48:32.406"
"933","4","2018-12-26 02:02:39.424"
"934","4","2018-12-26 17:42:14.950"
"935","4","2018-12-26 09:20:12.222"
"936","4","2018-12-27 21:50:20.688"
"937","4","2018-12-27 23:50:50.594"
"938","4","2018-12-27 19:27:00.936"
"939","4","2018-12-27 05:12:51.507"
"940","4","2018-12-27 03:42:11.997"
"941","4","2018-12-27 23:10:33.690"
"942","4","2018-12-28 05:05:51.026"
"943","4","2018-12-28 11:54:00.592"
"944","4","2018-12-28 15:16:26.816"
"945","4","2018-12-28 07:35:42.362"
"946","4","2018-12-28 17:29:44.186"
"947","4","2018-12-28 00:50:44.423"
"948","4","2018-12-28 10:34:08.672"
"949","4","2018-12-29 18:47:35.733"
"950","4","2018-12-29 15:25:33.564"
"951","4","2018-12-29 06:22:10.599"
"952","4","2018-12-29 07:16:11.216"
"953","4","2018-12-29 03:20:24.379"
"954","4","2018-12-29 07:09:23.279"
"955","4","2018-12-30 23:32:43.479"
"956","4","2018-12-30 09:55:55.212"
"957","4","2018-12-30 15:57:21.844"
"958","4","2018-12-30 01:36:00.027"
"959","4","2018-12-30 04:15:15.963"
"960","4","2018-12-30 11:35:44.518"
"961","4","2018-12-31 09:13:25.917"
"962","4","2018-12-31 09:41:04.657"
"963","4","2018-12-31 16:46:49.497"
"964","4","2018-12-31 06:03:20.791"
"965","4","2018-12-31 11:29:12.204"
"966","4","2018-12-31 10:41:22.731"
"967","4","2019-01-01 00:43:37.665"
"968","4","2019-01-01 11:31:12.056"
"969","4","2019-01-02 16:52:29.523"
"970","4","2019-01-02 17:43:45.345"
"971","4","2019-01-02 17:00:25.995"
"972","4","2019-01-03 06:25:46.655"
"973","4","2019-01-03 13:04:36.697"
"974","4","2019-01-03 19:52:54.150"
"975","4","2019-01-03 08:52:38.580"
"976","4","2019-01-04 00:11:19.915"
"977","4","2019-01-04 20:53:14.882"
"978","4","2019-01-04 01:52:29.600"
"979","4","2019-01-05 05:09:02.338"
"980","4","2019-01-05 02:25:38.948"
"981","4","2019-01-05 07:38:48.079"
"982","4","2019-01-05 09:01:18.440"
"983","4","2019-01-05 02:35:21.796"
"984","4","2019-01-05 09:40:36.523"
"985","4","2019-01-05 01:21:49.816"
"986","4","2019-01-05 20:28:45.437"
"987","4","2019-01-05 00:25:43.619"
"988","4","2019-01-06 00:10:47.308"
"989","4","2019-01-06 08:15:47.341"
"990","4","2019-01-06 11:50:53.278"
"991","4","2019-01-06 04:11:56.282"
"992","4","2019-01-06 06:35:51.280"
"993","4","2019-01-06 02:44:13.030"
"994","4","2019-01-06 16:54:08.169"
"995","4","2019-01-06 14:51:52.196"
"996","4","2019-01-07 09:05:24.618"
"997","4","2019-01-07 02:44:15.415"
"998","4","2019-01-07 19:01:29.950"
"999","4","2019-01-07 04:02:01.594"
"1000","4","2019-01-07 04:49:14.167"
"1001","4","2019-01-07 11:40:21.614"
"1002","4","2019-01-07 10:26:46.843"
"1003","4","2019-01-07 00:46:05.117"
"1004","4","2019-01-07 02:49:07.562"
"1005","4","2019-01-07 02:04:26.636"
"1006","4","2019-01-08 16:18:18.901"
"1007","4","2019-01-08 20:48:34.482"
"1008","4","2019-01-08 07:03:24.459"
"1009","4","2019-01-08 03:53:52.166"
"1010","4","2019-01-08 02:15:47.984"
"1011","4","2019-01-08 10:41:04.550"
"1012","4","2019-01-08 12:41:54.960"
"1013","4","2019-01-08 00:19:26.503"
"1014","4","2019-01-08 21:14:59.927"
"1015","4","2019-01-08 21:10:43.872"
"1016","4","2019-01-09 00:20:05.782"
"1017","4","2019-01-09 10:35:27.760"
"1018","4","2019-01-09 13:02:50.845"
"1019","4","2019-01-09 06:34:25.558"
"1020","4","2019-01-10 22:42:23.959"
"1021","4","2019-01-10 08:32:53.307"
"1022","4","2019-01-10 18:04:54.072"
"1023","4","2019-01-10 23:46:00.188"
"1024","4","2019-01-10 22:35:08.991"
"1025","4","2019-01-10 18:25:23.488"
"1026","4","2019-01-11 12:16:19.473"
"1027","4","2019-01-11 03:11:56.862"
"1028","4","2019-01-11 14:26:48.093"
"1029","4","2019-01-11 01:17:23.727"
"1030","4","2019-01-11 01:44:15.894"
"1031","4","2019-01-11 01:13:13.543"
"1032","4","2019-01-11 14:29:35.582"
"1033","4","2019-01-11 22:54:22.315"
"1034","4","2019-01-11 07:09:04.043"
"1035","4","2019-01-12 06:00:44.073"
"1036","4","2019-01-12 11:08:03.189"
"1037","4","2019-01-12 06:28:27.508"
"1038","4","2019-01-12 03:14:14.213"
"1039","4","2019-01-12 14:13:08.274"
"1040","4","2019-01-12 11:08:01.549"
"1041","4","2019-01-13 02:07:18.631"
